"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
899,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","神明台","羽村","12",74000000,"","","550",,"ほぼ長方形","21.0","240","昭和37年","木造","工場","住宅","北東","都道",25.0,"準工業地域",60,200,"2015年第４四半期","",""
900,"宅地(土地)","住宅地","13227","東京都","羽村市","神明台","羽村","13",38000000,"560000","","220",170000,"不整形","20.0","","","","","","接面道路無","",,"第１種中高層住居専用地域",60,200,"2015年第４四半期","","隣地の購入"
901,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","19",24000000,"","４ＬＤＫ","105",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第４四半期","未改装",""
902,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","13",5200000,"","２ＬＤＫ","45",,"","","","昭和48年","ＲＣ","住宅","","","",,"工業地域",60,200,"2015年第４四半期","",""
903,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","神明台","羽村","20",12000000,"","","100",,"長方形","9.0","75","昭和54年","木造","住宅","住宅","南東","市道",8.0,"第１種中高層住居専用地域",60,200,"2015年第３四半期","",""
904,"宅地(土地と建物)","工業地","13227","東京都","羽村市","神明台","羽村","14",220000000,"","","2000㎡以上",,"ほぼ長方形","40.0","2000㎡以上","","鉄骨造","事務所、倉庫","倉庫","東","市道",8.0,"準工業地域",60,200,"2015年第３四半期","",""
905,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","12",6800000,"","２ＬＤＫ","55",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第３四半期","未改装",""
906,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","11",4000000,"","３ＬＤＫ","55",,"","","","昭和51年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2015年第３四半期","改装済",""
907,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","13",8900000,"","３ＬＤＫ","55",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第３四半期","未改装",""
908,"宅地(土地)","住宅地","13227","東京都","羽村市","神明台","羽村","16",8500000,"320000","","90",96000,"長方形","7.5","","","","","住宅","北西","市道",8.0,"第１種中高層住居専用地域",60,200,"2015年第２四半期","",""
909,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","14",17000000,"","３ＬＤＫ","60",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2015年第２四半期","",""
910,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","神明台","羽村","14",37000000,"","","300",,"長方形","10.6","210","平成4年","軽量鉄骨造","共同住宅","","南西","市道",8.0,"準工業地域",60,200,"2015年第１四半期","",""
911,"宅地(土地)","住宅地","13227","東京都","羽村市","神明台","羽村","20",39000000,"480000","","270",150000,"長方形","15.0","","","","","","北東","市道",8.0,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
912,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","13",7000000,"","３ＬＤＫ","55",,"","","","昭和51年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2015年第１四半期","未改装",""
913,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","12",9800000,"","３ＬＤＫ","50",,"","","","昭和51年","ＲＣ","住宅","その他","","",,"工業地域",60,200,"2015年第１四半期","未改装",""
914,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","14",21000000,"","１ＬＤＫ","60",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2015年第１四半期","未改装",""
915,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","12",8000000,"","２ＬＤＫ","50",,"","","","平成3年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2015年第１四半期","",""
916,"中古マンション等","","13227","東京都","羽村市","神明台","羽村","12",33000000,"","４ＬＤＫ","95",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"工業地域",60,200,"2015年第１四半期","未改装",""
917,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","玉川","羽村","10",27000000,"","","120",,"ほぼ長方形","4.5","95","平成27年","木造","","住宅","南東","私道",4.5,"第１種低層住居専用地域",40,80,"2015年第４四半期","",""
918,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","玉川","羽村","16",16000000,"","","100",,"袋地等","2.5","75","平成7年","木造","住宅","住宅","南東","市道",6.0,"第１種住居地域",60,200,"2015年第４四半期","",""
919,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","玉川","羽村","11",29000000,"","","125",,"ほぼ長方形","9.1","95","平成5年","木造","住宅","住宅","北東","市道",4.5,"第１種低層住居専用地域",40,80,"2015年第２四半期","",""
920,"中古マンション等","","13227","東京都","羽村市","玉川","羽村","16",8500000,"","３ＤＫ","65",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2015年第２四半期","未改装",""
921,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽","羽村","19",16000000,"","","200",,"長方形","11.0","85","昭和49年","木造","住宅","住宅","北東","市道",5.0,"第１種低層住居専用地域",40,80,"2015年第２四半期","",""
922,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽加美","小作","14",36000000,"","","125",,"ほぼ正方形","12.5","100","平成27年","木造","住宅","住宅","南東","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
923,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽加美","小作","11",36000000,"","","140",,"袋地等","3.0","","","","","","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第４四半期","",""
924,"宅地(土地と建物)","住宅地","13227","東京都","羽村市","羽加美","小作","11",39000000,"","","130",,"長方形","9.0","95","平成27年","木造","住宅","住宅","南東","市道",6.0,"第１種中高層住居専用地域",60,200,"2015年第３四半期","",""
