"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
2465,"宅地(土地)","住宅地","13213","東京都","東村山市","野口町","東村山","4",49000000,"380000","","420",110000,"ほぼ長方形","20.0","","","","","住宅","西","市道",4.0,"第１種中高層住居専用地域",60,200,"2014年第３四半期","",""
2466,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","野口町","東村山","13",43000000,"","","360",,"ほぼ台形","35.1","130","平成3年","木造","住宅","その他","南東","市道",4.2,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2467,"宅地(土地)","住宅地","13213","東京都","東村山市","野口町","東村山","6",59000000,"630000","","310",190000,"長方形","11.6","","","","","住宅","西","私道",4.2,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2468,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","野口町","東村山","3",33000000,"","","100",,"ほぼ台形","6.7","75","平成26年","木造","住宅","","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2469,"宅地(土地)","住宅地","13213","東京都","東村山市","野口町","東村山","13",42000000,"520000","","270",160000,"ほぼ長方形","8.5","","","","","","南東","都道",7.3,"近隣商業地域",80,200,"2014年第３四半期","",""
2470,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","野口町","東村山","4",36000000,"","","230",,"ほぼ長方形","13.7","240","昭和62年","木造","共同住宅","その他","北東","私道",4.0,"第１種中高層住居専用地域",60,200,"2014年第２四半期","","私道を含む取引"
2471,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","野口町","東村山","3",38000000,"","","100",,"台形","8.0","80","平成26年","木造","住宅","住宅","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
2472,"宅地(土地)","住宅地","13213","東京都","東村山市","野口町","東村山","5",43000000,"670000","","210",200000,"ほぼ正方形","14.7","","","","","","南東","市道",2.7,"第１種低層住居専用地域",40,80,"2014年第２四半期","",""
2473,"宅地(土地)","住宅地","13213","東京都","東村山市","野口町","東村山","12",23000000,"520000","","145",160000,"ほぼ長方形","9.0","","","","","","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第１四半期","",""
2474,"宅地(土地)","住宅地","13213","東京都","東村山市","野口町","東村山","3",33000000,"540000","","200",160000,"ほぼ台形","14.7","","","","","","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第１四半期","",""
2475,"宅地(土地)","商業地","13213","東京都","東村山市","野口町","東村山","4",150000000,"950000","","530",290000,"不整形","27.0","","","","","","南","都道",7.7,"商業地域",80,400,"2014年第１四半期","",""
2476,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","4",37000000,"920000","","135",280000,"不整形","","","","","","","南","市道",5.0,"近隣商業地域",80,200,"2011年第４四半期","",""
2477,"宅地(土地と建物)","商業地","13213","東京都","東村山市","本町","東村山","1",200000000,"","","220",,"ほぼ台形","","740","昭和64年","ＲＣ","事務所、店舗","","西","市道",5.0,"商業地域",80,400,"2011年第３四半期","",""
2478,"宅地(土地)","住宅地","13213","東京都","東村山市","本町","東村山","4",37000000,"920000","","135",280000,"不整形","","","","","","","南","市道",5.0,"近隣商業地域",80,200,"2011年第３四半期","",""
2479,"中古マンション等","","13213","東京都","東村山市","本町","東村山","4",5400000,"","１Ｋ","20",,"","","","平成2年","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2011年第３四半期","改装済",""
2480,"中古マンション等","","13213","東京都","東村山市","本町","東村山","4",6500000,"","１Ｋ","20",,"","","","平成2年","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2011年第３四半期","改装済",""
2481,"中古マンション等","","13213","東京都","東村山市","本町","東村山","5",15000000,"","３ＬＤＫ","55",,"","","","平成10年","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2011年第３四半期","未改装",""
2482,"中古マンション等","","13213","東京都","東村山市","本町","東村山","17",3500000,"","１Ｋ","15",,"","","","昭和62年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第２四半期","改装済",""
2483,"中古マンション等","","13213","東京都","東村山市","本町","東村山","9",18000000,"","３ＬＤＫ","55",,"","","","平成14年","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2011年第２四半期","未改装",""
2484,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","本町","東村山","12",38000000,"","","185",,"ほぼ長方形","11.0","160","昭和63年","軽量鉄骨造","共同住宅","","東","市道",3.6,"第１種中高層住居専用地域",60,200,"2011年第１四半期","","私道を含む取引"
2485,"中古マンション等","","13213","東京都","東村山市","本町","東村山","7",24000000,"","３ＬＤＫ","70",,"","","","平成9年","ＲＣ","住宅","","","",,"第１種住居地域",60,200,"2011年第１四半期","改装済",""
2486,"中古マンション等","","13213","東京都","東村山市","本町","東村山","9",16000000,"","３ＬＤＫ","55",,"","","","戦前","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2011年第１四半期","未改装",""
2487,"中古マンション等","","13213","東京都","東村山市","本町","東村山","8",20000000,"","３ＬＤＫ","55",,"","","","平成14年","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2011年第１四半期","未改装",""
2488,"宅地(土地)","住宅地","13213","東京都","東村山市","萩山町","久米川","5",29000000,"810000","","115",250000,"ほぼ長方形","7.1","","","","","住宅","南","私道",4.5,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
2489,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","萩山町","久米川","4",32000000,"","","185",,"長方形","","200","昭和37年","木造","住宅、その他","店舗","南東","市道",4.0,"第１種低層住居専用地域",,,"2014年第３四半期","",""
2490,"宅地(土地)","住宅地","13213","東京都","東村山市","萩山町","久米川","8",33000000,"530000","","210",160000,"ほぼ整形","","","","","","住宅","西","市道",4.0,"",,,"2014年第３四半期","",""
2491,"中古マンション等","","13213","東京都","東村山市","萩山町","久米川","4",45000000,"","４ＬＤＫ","95",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2014年第２四半期","未改装",""
2492,"中古マンション等","","13213","東京都","東村山市","萩山町","久米川","4",26000000,"","２ＬＤＫ","55",,"","","","平成20年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2014年第１四半期","改装済",""
2493,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","久米川","9",36000000,"","","95",,"ほぼ長方形","7.9","100","平成23年","木造","住宅","","南","市道",5.0,"第１種中高層住居専用地域",60,200,"2011年第４四半期","",""
2494,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","久米川","10",32000000,"","","95",,"長方形","7.0","100","平成23年","木造","住宅","","南","市道",1.8,"第１種中高層住居専用地域",60,200,"2011年第４四半期","",""
2495,"中古マンション等","","13213","東京都","東村山市","美住町","久米川","18",5000000,"","オープンフロア","50",,"","","","平成9年","ＲＣ","事務所","","","",,"準住居地域",60,200,"2011年第３四半期","未改装",""
2496,"宅地(土地)","住宅地","13213","東京都","東村山市","萩山町","小平","4",40000000,"850000","","155",260000,"長方形","12.0","","","","","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","","私道を含む取引"
2497,"中古マンション等","","13213","東京都","東村山市","美住町","久米川","18",17000000,"","３ＬＤＫ","60",,"","","","昭和60年","ＳＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第３四半期","改装済",""
2498,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","萩山町","小平","5",48000000,"","","185",,"ほぼ長方形","11.9","185","昭和64年","鉄骨造","共同住宅、倉庫","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
2499,"中古マンション等","","13213","東京都","東村山市","美住町","久米川","11",24000000,"","３ＬＤＫ","65",,"","","","平成20年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第１四半期","未改装",""
2500,"宅地(土地)","住宅地","13213","東京都","東村山市","美住町","東村山","13",39000000,"570000","","230",170000,"正方形","15.4","","","","","","北西","私道",4.0,"第１種低層住居専用地域",40,80,"2011年第４四半期","",""
2501,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","東村山","12",44000000,"","","100",,"ほぼ長方形","8.3","105","平成24年","木造","住宅","","北","私道",4.5,"第１種中高層住居専用地域",60,200,"2011年第４四半期","",""
2502,"中古マンション等","","13213","東京都","東村山市","美住町","東村山","15",25000000,"","２ＬＤＫ＋Ｓ","60",,"","","","平成18年","ＲＣ","住宅","","","",,"第１種低層住居専用地域",40,80,"2011年第３四半期","未改装",""
2503,"宅地(土地と建物)","住宅地","13213","東京都","東村山市","美住町","東村山","14",31000000,"","","135",,"袋地等","3.0","100","平成23年","木造","住宅","","南","市道",8.0,"第１種住居地域",60,200,"2011年第２四半期","",""
2504,"中古マンション等","","13213","東京都","東村山市","美住町","東村山","8",13000000,"","","55",,"","","","昭和60年","ＲＣ","住宅","","","",,"準工業地域",60,200,"2011年第１四半期","未改装",""
2505,"宅地(土地)","住宅地","13213","東京都","東村山市","萩山町","萩山","5",21000000,"500000","","140",150000,"ほぼ長方形","10.2","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","","私道を含む取引"
2506,"宅地(土地)","住宅地","13213","東京都","東村山市","萩山町","萩山","6",19000000,"410000","","155",120000,"ほぼ長方形","10.4","","","","","住宅","北","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
