"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1262,"中古マンション等","","13219","東京都","狛江市","西野川","柴崎","14",25000000,"","３ＬＤＫ","65",,"","","","昭和48年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第３四半期","改装済",""
1263,"宅地(土地)","住宅地","13219","東京都","狛江市","西野川","柴崎","19",27000000,"880000","","100",270000,"ほぼ長方形","8.0","","","","","","北","市道",4.0,"第１種低層住居専用地域",40,50,"2011年第２四半期","",""
1264,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","西野川","柴崎","12",41000000,"","","90",,"ほぼ長方形","8.0","70","平成16年","木造","住宅","","東","市道",4.0,"第１種低層住居専用地域",40,80,"2011年第１四半期","",""
1265,"中古マンション等","","13219","東京都","狛江市","西野川","柴崎","14",25000000,"","３ＬＤＫ","55",,"","","","昭和48年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第１四半期","改装済",""
1266,"中古マンション等","","13219","東京都","狛江市","西野川","柴崎","14",14000000,"","３ＤＫ","55",,"","","","昭和48年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第１四半期","未改装",""
1267,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","中和泉","国領","19",130000000,"","","650",,"ほぼ長方形","45.0","480","昭和47年","木造","共同住宅","","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2014年第４四半期","",""
1268,"宅地(土地と建物)","住宅地","13219","東京都","狛江市","中和泉","国領","16",43000000,"","","130",,"ほぼ正方形","11.2","100","平成26年","木造","住宅","住宅","北西","私道",4.0,"第１種低層住居専用地域",40,80,"2014年第３四半期","",""
1269,"中古マンション等","","13219","東京都","狛江市","中和泉","国領","12",24000000,"","２ＬＤＫ","60",,"","","","平成7年","ＲＣ","住宅","","","",,"近隣商業地域",80,200,"2014年第１四半期","未改装",""
1270,"中古マンション等","","13219","東京都","狛江市","中和泉","国領","13",25000000,"","２ＬＤＫ＋Ｓ","60",,"","","","平成7年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2014年第１四半期","未改装",""
1271,"中古マンション等","","13219","東京都","狛江市","東和泉","和泉多摩川","3",35000000,"","２ＬＤＫ","60",,"","","","平成15年","ＲＣ","住宅","","","",,"第１種中高層住居専用地域",60,200,"2011年第３四半期","未改装",""
